mark,year,mileage,fuel,price
0,2017,81000,2,38900
0,2019,23000,0,35055
0,2019,36000,2,37800
0,2017,115000,0,38900
0,2017,99000,2,39900
0,2016,135000,2,35900
0,2019,16000,2,35800
0,2019,53100,2,46900
0,2015,72343,2,34900
0,2021,1,2,65900
0,2021,1,2,66290
0,2020,5000,5,119900
0,2021,1,2,67090
0,2021,1,2,65290
0,2021,5,5,105900
0,2020,5000,2,78000
0,2021,1,2,64599
0,2021,1,2,71090
0,2021,2,2,68000
0,2021,2,2,64290
0,2021,5,2,76900
0,2020,42500,2,55000
0,2021,1,2,70390
0,2021,1,2,65290
0,2021,1,2,69576
0,2019,8000,2,63900
0,2021,1,2,72310
0,2021,1,2,72310
0,2021,6250,2,59900
0,2021,7157,2,65900
0,2021,20,2,71900
0,2021,12420,2,63000
0,2021,1,2,68500
0,2021,1,2,66990
0,2021,1,5,139900
0,2021,1,2,79012
0,2021,19695,2,67000
0,2021,1,2,68890
0,2020,2370,5,119900
0,2021,90,2,11070
0,2020,26000,2,57900
0,2021,3,2,68900
0,2020,2500,5,116990
0,2021,2,2,70600
0,2020,59651,3,64900
0,2021,20408,2,63000
0,2021,5,5,131900
0,2021,1,2,66390
0,2021,12576,2,67000
0,2020,750,5,129000
0,2020,2840,5,109390
0,2021,5,2,46007
0,2020,1,5,84974
0,2021,16015,2,64900
0,2021,6,2,73900
0,2022,1,2,69190
0,2021,1,2,75990
0,2017,129365,2,67900
0,2019,33232,2,75900
0,2021,7347,2,84870
0,2017,61285,2,62000
0,2017,47300,2,58900
0,2019,9000,2,79900
0,2021,2,2,87500
0,2019,138357,2,57700
0,2019,17993,2,68000
0,2021,1,2,83000
0,2021,1,2,74899
0,2017,129365,2,67900
0,2020,8250,2,59900
0,2019,6100,2,59997
0,2021,1,2,81390
0,2018,89679,2,64900
0,2021,4291,2,69900
0,2021,2,2,86500
0,2021,5,2,87450
0,2018,98000,2,62900
0,2018,157414,3,49900
0,2018,129914,3,52900
0,2018,173896,3,48900
0,2020,19843,2,98900
0,2018,125940,3,52900
0,2021,0,2,80968
0,2020,29000,2,70000
0,2021,1,2,80303
0,2021,1,2,83800
0,2021,1,2,87760
0,2021,1,2,80303
0,2021,1,2,80303
0,2021,1,2,80968
0,2021,1,2,79733
0,2019,64171,2,69900
0,2018,161320,3,47900
0,2020,6000,2,68900
0,2017,30765,2,57500
0,2021,3,2,73900
0,2018,33223,2,66500
0,2018,163000,3,49850
0,2018,97700,2,52900
0,2021,11912,2,86900
0,2018,19000,2,62900
0,2002,180280,2,22900
0,2002,300000,0,21500
0,2002,206000,2,31300
0,2018,161800,3,69900
0,2018,153000,3,93900
0,2020,27800,4,152900
0,2021,5,2,115000
0,2021,69,2,111500
0,2021,14303,2,146900
0,2020,20714,2,87822
0,2020,499,4,197000
0,2017,79656,2,74500
0,2018,60000,3,96900
0,2017,49000,2,86900
0,2021,3,2,118500
0,2021,0,4,190000
0,2021,5300,4,161900
0,2018,63335,2,81400
0,2020,17371,4,166900
0,2019,31000,2,94900
0,2020,11660,4,169900
0,2021,2,2,126500
0,2018,106000,3,75000
0,2022,5,2,144700
0,2017,59783,2,81501
0,2019,48000,2,83900
0,2018,157000,3,74900
0,2020,3,2,103950
0,2021,1,2,109900
0,2018,51000,3,66900
0,2009,208000,3,26900
0,2009,262000,3,23600
0,2017,226000,3,58000
0,2010,230000,3,23900
0,2009,199820,3,24900
0,2014,73258,3,62500
0,2012,130000,3,38900
0,2014,186000,3,37600
0,2010,227000,3,27900
0,2016,138643,3,49900
0,2009,269280,3,22900
0,2015,225300,3,37900
0,2015,59799,3,66900
0,2013,218150,3,34999
0,2014,167328,3,47999
0,2014,210000,3,38000
0,2010,200100,3,23300
0,2012,162000,3,32500
0,2009,197000,2,25900
0,2016,101748,2,37002
0,2009,133000,2,22800
0,2011,205000,2,29600
0,2014,145000,3,44900
0,2013,197000,3,34999
0,2013,221000,3,35600
0,2010,135675,2,34900
0,2014,183280,3,39900
0,2009,227000,3,23900
0,2015,203000,3,42900
0,2015,147000,3,47900
0,2010,172000,2,29900
0,2010,154000,3,28500
0,2011,220000,3,29900
0,2010,223000,3,19900
0,2009,247500,3,23999
0,2014,119000,2,59900
0,2010,241264,3,22500
0,2013,161000,3,19900
0,2011,218000,3,33500
0,2014,215000,3,34500
0,2013,122000,3,46000
0,2013,74000,3,52000
0,2009,76000,2,29999
0,2016,89803,3,53000
0,2009,250000,2,25500
0,2014,279898,3,30900
0,2010,299600,3,16990
0,2015,200000,3,38900
0,2014,138700,2,55900
0,2011,179000,3,24900
0,2015,250000,3,36999
0,2010,153172,2,34900
0,2016,159000,3,48900
0,2012,132000,2,38900
0,2014,153229,3,39000
0,2009,208000,3,27900
0,2015,209000,3,48900
0,2011,191970,3,29290
0,2010,122000,2,39999
0,2015,187500,3,49999
0,2011,276000,3,21990
0,2010,175000,2,28900
0,2016,208000,3,34900
0,2013,237000,3,29900
0,2009,216500,3,24999
0,2013,155800,3,29900
0,2013,195000,3,24598
0,2010,285640,3,19990
0,2009,317000,3,20500
0,2011,155000,3,29500
0,2013,250000,3,12700
0,2011,224000,3,23900
0,2011,234000,3,31900
0,2012,266000,3,38900
0,2010,184117,3,23900
0,2011,187400,2,33900
0,2011,210000,2,33900
0,2011,260000,3,24900
0,2013,195000,3,38000
0,2010,207774,2,27990
0,2014,122000,0,39900
0,2016,196953,3,39800
0,2011,177000,2,32900
0,2014,161957,3,38000
0,2009,198900,2,26900
0,2010,265000,3,24500
0,2009,218000,3,21800
0,2009,330000,3,18800
0,2009,212482,3,22700
0,2010,210300,2,31900
0,2012,203000,3,33900
0,2014,129000,3,37900
0,2013,181313,3,31700
0,2015,134870,2,53001
0,2014,197300,3,51800
0,2009,175000,2,33900
0,2009,174000,2,27900
0,2015,230000,3,34700
0,2015,225000,3,39600
0,2009,320000,3,18900
0,2012,178321,3,30200
0,2013,235000,3,30900
0,2009,208000,3,20000
0,2012,144125,2,35900
0,2009,258000,3,20900
0,2013,124013,3,39000
0,2014,113200,2,54900
0,2009,135000,2,28900
0,2014,211100,3,48500
0,2013,245000,3,29900
0,2010,230000,3,23900
0,2009,256741,2,24900
0,2009,164900,2,28900
0,2016,127900,3,57900
0,2009,290000,3,23900
0,2013,121000,3,37600
0,2012,161500,3,28000
0,2010,180000,2,25750
0,2015,120000,2,49900
0,2009,168000,2,31900
0,2010,178000,2,29900
0,2009,240000,3,20000
0,2009,173000,2,22900
0,2009,110730,2,31000
0,2010,282000,3,24900
0,2010,168134,3,28300
0,2016,117000,3,56900
0,2013,280000,3,24500
0,2014,174000,3,39900
0,2009,221700,3,24450
0,2016,158000,3,64900
0,2009,222740,3,19900
0,2009,220000,2,25900
0,2009,298000,3,16800
0,2010,234000,3,28900
0,2013,73000,2,42000
0,2015,172000,3,44900
0,2012,228000,3,34900
0,2011,201000,3,34900
0,2010,164431,3,34000
0,2009,195000,3,22900
0,2009,248221,3,22700
0,2009,155885,2,30000
0,2009,209354,2,23900
0,2009,164000,2,29900
0,2009,198000,2,30900
0,2016,179500,3,44900
0,2016,170000,2,57900
0,2013,177618,3,48000
0,2016,89803,3,53000
0,2009,185000,2,18500
0,2015,227855,3,44950
0,2011,265000,3,21800
0,2015,108000,3,38900
0,2009,155000,2,25900
0,2009,175000,2,25900
0,2012,120000,3,34900
0,2016,233000,3,55900
0,2016,206800,3,52900
0,2010,246000,3,29900
0,2010,246900,3,24000
0,2013,211608,3,44900
0,2008,248234,3,24500
0,2013,171000,3,27999
0,2016,106000,3,46900
0,2011,275000,3,18800
0,2011,219000,3,28600
0,2011,189000,3,22900
0,2010,194000,3,22700
0,2009,174000,3,20000
0,2011,93000,2,37900
0,2014,252000,3,38900
0,2015,288277,3,33900
0,2015,97400,3,49900
0,2014,90000,3,44000
0,2012,198000,3,29900
0,2015,217677,3,43800
0,2015,107135,3,48025
0,2014,202000,3,38800
0,2009,190000,2,27900
0,2010,179000,3,26900
0,2009,350000,3,14500
0,2009,376000,3,18500
0,2009,213000,3,24900
0,2015,152000,3,47900
0,2014,242000,3,34999
0,2015,182300,3,42000
0,2009,188639,3,21800
0,2012,155000,3,32000
0,2009,297000,3,18700
0,2010,253000,3,24500
0,2015,223000,3,44900
0,2012,203546,3,26999
0,2015,96000,3,43900
0,2016,198000,3,34999
0,2009,245000,3,20920
0,2009,200497,3,24900
0,2016,87000,3,54900
0,2015,185666,2,45795
0,2016,178000,3,44900
0,2015,192000,2,59800
0,2012,207500,3,26900
0,2015,142000,3,37700
0,2010,189000,3,27999
0,2009,203000,2,29900
0,2009,224632,2,22900
0,2011,188000,3,25500
0,2010,263000,3,24500
0,2010,205000,2,23900
0,2013,202000,3,25800
0,2015,274000,3,29800
0,2016,131500,3,60900
0,2011,188741,2,27900
0,2016,138000,3,48900
0,2016,97200,2,52900
0,2011,120000,3,24500
0,2016,54000,2,67800
0,2010,163000,3,28700
0,2015,191000,3,37900
0,2016,65000,3,48500
0,2017,60000,2,64500
0,2012,230000,3,26900
0,2015,195000,3,41800
0,2011,127000,2,33900
0,2009,91500,2,20000
0,2008,129000,2,29999
0,2009,194000,2,31900
0,2011,174500,3,26000
0,2011,183750,3,25900
0,2008,136000,2,23900
0,2015,191000,3,37900
0,2008,129000,2,29999
0,2016,97200,2,52900
0,2008,136000,2,23900
0,2016,54000,2,67800
0,2015,191000,3,37900
0,2011,131600,3,36000
0,2010,204000,3,26500
0,2013,170000,3,36500
0,2015,195000,3,41800
0,2017,219000,3,49900
0,2009,194000,2,31900
0,2011,257000,3,21900
0,2015,220000,3,43900
0,2017,60000,2,64500
0,2011,131600,3,36000
0,2014,227590,3,32900
0,2015,195000,3,41800
0,2011,127000,2,33900
0,2009,91500,2,20000
0,2008,230000,3,19500
0,2005,143000,2,15998
0,2007,315142,3,13900
0,2007,245626,2,11900
0,2005,149000,2,13900
0,2007,223000,0,13900
0,2008,310000,3,8900
0,2008,276795,3,9000
0,2006,157000,2,16800
0,2005,301000,0,8500
0,2002,173000,2,6900
0,2004,272130,3,6499
0,2006,400000,3,11000
0,2007,204000,2,14900
0,2008,203000,2,15900
0,2006,249800,2,6950
0,2004,297113,3,4950
0,2006,260000,3,10990
0,2007,257000,3,11200
0,2007,330254,3,6500
0,2003,208000,2,9400
0,2008,296000,3,8990
0,2004,254000,2,5600
0,2004,217000,2,7500
0,2008,329000,3,13800
0,2008,247591,3,12999
0,2007,175000,2,18900
0,2007,285000,3,12800
0,2007,288434,3,10900
0,2008,240000,3,15900
0,2007,260000,3,9900
0,2005,136200,2,12700
0,2007,218000,2,17900
0,2008,319000,3,14000
0,2006,107500,2,10900
0,2005,163000,2,13500
0,2008,197200,2,18888
0,2008,180600,0,18900
0,2008,270166,3,11900
0,2004,210000,2,9900
0,2007,239000,2,14990
0,2006,266070,3,14000
0,2007,223747,0,9500
0,2007,164000,3,12900
0,2003,260000,0,9999
0,2005,300000,0,16700
0,2007,313000,3,7500
0,2003,216000,2,5900
0,2002,230000,0,8900
0,2004,266000,3,6000
0,2002,195000,0,8999
0,2004,184236,2,13900
0,2003,130852,2,1999
0,2006,306574,3,11500
0,2008,287322,3,12900
0,2007,286000,3,11700
0,2007,274747,3,10500
0,2003,252235,2,8900
0,2003,236000,2,9700
0,2006,300000,3,9900
0,2007,119750,2,18900
0,2006,319000,3,15200
0,2007,271000,3,12900
0,2006,231700,3,13999
0,2008,350000,3,12000
0,2005,273000,3,10800
0,2017,275000,3,59600
0,2006,300000,3,23900
0,2017,133000,3,94900
0,2013,257000,3,37900
0,2015,303000,3,51000
0,2006,234000,3,15375
0,2021,54,3,149994
0,2016,33500,3,123000
0,2008,277000,3,24900
0,2010,313000,3,33999
0,2013,243000,3,33900
0,2019,111278,3,102000
0,2018,54000,3,114000
0,2017,209000,3,55555
0,2017,189000,3,92127
0,2009,187500,2,44900
0,2016,244000,3,43500
0,2015,117000,3,69000
0,2007,325738,3,17900
0,2008,346000,3,21000
0,2007,280000,3,28900
0,2008,264282,3,24800
0,2019,136000,3,99500
0,2011,142000,3,39900
0,2015,267000,3,49500
0,2016,99000,3,76900
0,2012,252000,3,38900
0,2005,197377,3,26500
0,2003,165000,2,9999
0,2003,220000,0,9900
0,2003,204717,2,9500
0,2004,208000,2,6900
0,2004,241000,3,10500
0,2005,187568,2,7350
0,2004,184000,3,5359
0,2002,226100,0,8950
0,2001,245000,2,6900
0,2003,309704,3,4750
0,2004,300000,0,7950
0,2004,282000,3,4900
0,2000,174760,2,4300
0,2005,215000,3,9000
0,1999,185000,2,6999
0,2001,99100,2,11900
0,2004,340000,0,6900
0,2004,151000,2,12900
0,2004,227000,2,7900
0,2004,182000,2,8400
0,2004,223000,2,8999
0,2006,232000,2,15900
0,2010,172970,2,28800
0,2008,219000,2,23900
0,2009,154000,2,27900
0,2007,213000,0,14500
0,2010,125000,0,24999
0,2006,181400,2,15900
0,2009,329000,3,11500
0,2011,147100,2,28700
0,2008,211800,3,14500
0,2007,240000,3,8900
0,2010,125000,0,24999
0,2006,280000,3,11800
0,2006,160000,2,16500
0,2005,254796,2,11400
0,2007,280000,0,15499
0,2012,120000,2,28900
0,2008,221330,2,11500
0,2005,277300,2,12900
0,2009,189000,3,25950
0,2007,245494,2,15800
0,2006,201400,2,16900
0,2011,195000,2,19900
0,2006,177000,2,15999
0,2009,189000,2,18900
0,2006,202009,0,12000
0,2013,244125,2,25900
0,2009,135444,2,23000
0,2006,185600,2,14700
0,2014,178935,2,33300
0,2006,233100,2,12900
0,2006,214097,3,16500
0,2009,200000,2,19900
0,2008,217000,2,30900
0,2009,242831,3,17900
0,2009,306616,3,12900
0,2009,202000,2,19900
0,2009,233576,2,17500
0,2006,254300,3,6900
0,2007,198000,2,14900
0,2007,252000,3,16900
0,2006,217000,2,16999
0,2009,181000,2,17900
0,2010,158000,3,24000
0,2005,279000,0,13900
0,2009,198601,2,19400
0,2013,232014,3,20400
0,2005,172600,2,14900
0,2009,198000,2,19900
0,2010,188500,2,26900
0,2006,226000,3,13500
0,2010,185000,2,13500
0,2007,355000,3,9000
0,2005,183000,2,9500
0,2013,108814,3,27700
0,2009,127651,2,24900
0,2013,163000,2,27900
0,2008,181370,3,16500
0,2005,346201,3,6700
0,2005,208000,0,15800
0,2010,192000,2,23900
0,2006,146600,2,16500
0,2010,201000,2,20999
0,2009,206100,2,22900
0,2007,169500,2,16950
0,2009,226000,3,21000
0,2005,300500,3,8700
0,2006,230000,2,15999
0,2010,182000,3,21900
0,2007,191000,2,13990
0,2006,248000,2,13500
0,2012,109600,3,24900
0,2007,212000,2,16800
0,2007,280000,3,14444
0,2008,131000,2,21500
0,2005,204092,2,12999
0,2006,225000,2,22900
0,2009,211836,2,20800
0,2011,87100,2,22999
0,2007,169900,2,17900
0,2007,226000,2,16900
0,2006,279000,3,11200
0,2007,213654,3,6699
0,2009,211836,2,20800
0,2006,250247,3,7500
0,2006,249000,2,13800
0,2008,170000,2,19900
0,2011,175000,3,22300
0,2006,146000,2,13500
0,2011,306000,3,19000
1,2008,222248,3,22900
1,2009,259658,3,23900
1,2008,306000,3,26000
1,2009,198050,2,24000
1,2004,215000,2,9900
1,2011,135000,2,37900
1,2009,250000,3,29000
1,2006,195000,2,16900
1,2008,337000,3,19000
1,2011,68000,3,37900
1,2003,200367,2,11999
1,2011,187000,3,34900
1,2004,220000,2,10500
1,2007,204000,2,15900
1,2010,250000,3,23900
1,2009,161000,2,27999
1,2007,186000,2,19500
1,2010,183192,2,23900
1,2009,133000,2,25900
1,2009,212450,3,28900
1,2011,206000,3,22900
1,2008,190000,2,28900
1,2009,195000,2,26900
1,2005,289658,3,18700
1,2003,245000,2,11900
1,2009,250000,3,24900
1,2006,200000,2,15700
1,2009,166600,2,28900
1,2009,149842,2,27900
1,2007,258000,3,22900
1,2006,221000,3,14900
1,2008,185500,3,22500
1,2010,189000,2,29900
1,2008,108936,2,24800
1,2004,229000,2,13300
1,2005,163044,2,21950
1,2011,198000,3,30000
1,2006,220000,2,17900
1,2008,101000,2,23900
1,2003,198459,2,14900
1,2004,264000,2,12900
1,2006,220000,2,18900
1,2010,260000,3,27900
1,2008,278733,2,25900
1,2010,156000,2,28900
1,2006,132000,2,23900
1,2009,147000,2,41900
1,2003,209441,2,12500
1,2008,280000,3,18900
1,2009,238856,3,21900
1,2009,121344,3,33000
1,2010,202000,3,34900
1,2008,271835,3,19999
1,2012,208870,3,29900
1,2005,260000,3,16500
1,2008,231863,3,26999
1,2011,124387,2,25500
1,2011,248000,3,28999
1,2010,89000,2,40900
1,2008,296000,3,26500
1,2009,190000,3,27900
1,2008,200000,2,24999
1,2008,179569,2,25900
1,2008,220000,3,25999
1,2003,260000,2,10900
1,2010,208000,3,29500
1,2009,279000,2,27900
1,2011,199000,3,36999
1,2006,266000,2,20900
1,2007,230000,2,28900
1,2007,165000,3,27990
1,2006,225500,3,22900
1,2005,230000,2,15999
1,2009,155800,3,33900
1,2008,227388,3,18900
1,2004,172000,2,12900
1,2008,186600,2,25000
1,2003,254921,2,9500
1,2005,180000,2,15900
1,2006,208607,2,19700
1,2011,307432,3,29900
1,2007,173000,2,18500
1,2006,277000,3,19600
1,2010,199256,3,26999
1,2009,202000,2,25600
1,2005,188000,3,15900
1,2008,187695,2,28900
1,2009,246500,2,21900
1,2008,154000,2,23500
1,2009,114000,2,31500
1,2009,176257,2,29999
1,2008,290000,3,23900
1,2009,215000,3,28900
1,2009,277500,3,27900
1,2008,156500,2,31800
1,2009,192211,2,24999
1,2011,185000,3,36499
1,2009,162000,2,24000
1,2006,200250,2,18900
1,2006,248000,3,16500
1,2010,230000,3,31000
1,2008,194901,2,26900
1,2003,198000,0,12000
1,2007,212440,3,23999
1,2007,255000,3,20000
1,2008,271210,3,24800
1,2011,207000,3,35900
1,2011,298800,3,31500
1,2010,152000,2,29200
1,2009,180000,2,13900
1,2010,241500,3,31900
1,2008,211463,3,18900
1,2007,186000,0,23500
1,2009,274000,2,21500
1,2008,147000,3,33999
1,2009,130000,2,27900
1,2010,274000,2,29500
1,2010,154985,2,32999
1,2005,255000,3,17900
1,2008,159111,2,25800
1,2008,208570,2,25500
1,2004,307000,3,10000
1,2013,236000,3,29999
1,2009,248000,3,29900
1,2006,269400,2,18600
1,2009,258539,3,28400
1,2010,113000,2,35900
0,2017,92726,3,69900
0,2017,156600,3,73900
0,2018,119032,2,94900
0,2018,29000,3,112990
0,2018,130000,3,60900
0,2017,121087,3,87000
0,2019,58832,3,99900
0,2017,73000,3,82800
0,2018,45815,3,91300
0,2017,96000,3,74900
0,2018,34634,3,87700
0,2018,50380,2,66900
0,2018,123433,2,75900
0,2018,165250,3,75799
0,2017,68000,2,82000
0,2018,163000,3,67900
0,2017,74000,2,77900
0,2018,149059,3,61900
0,2017,155131,3,69500
0,2019,136528,2,74800
0,2018,101000,3,78700
0,2019,112800,3,86100
0,2017,34300,2,73900
0,2018,93265,2,77999
0,2017,85779,3,81100
0,2018,26000,2,92800
0,2018,175630,3,69999
0,2020,10300,3,128000
0,2018,158000,2,77700
0,2021,8687,3,140097
0,2009,141000,2,23900
0,2019,74641,3,74000
0,2019,82040,3,74000
0,2019,87263,3,74000
0,2018,169000,3,66980
0,2018,182000,3,84000
0,2017,110900,3,71000
0,2021,10,2,169900
0,2018,89000,2,84900
0,2018,152000,3,79900
0,2018,43000,2,66500
0,2018,150000,3,83900
0,2017,171994,3,76875
0,2018,150000,3,64900
0,2021,7343,3,149691
0,2018,149545,2,68899
0,2018,171000,3,69850
0,2017,100000,3,72000
0,2018,61000,3,95900
0,2019,77275,2,83900
0,2018,150000,3,59700
0,2019,74200,2,74900
0,2017,95182,3,75900
0,2020,8500,2,149900
0,2018,21626,2,108700
0,2021,6,2,167400
0,2017,169608,3,67900
0,2019,73600,2,81500
0,2017,198000,3,64887
0,2018,98000,3,88900
0,2017,90781,3,78900
0,2018,169000,3,54900
0,2017,118000,3,81990
0,2018,44932,2,89000
0,2017,171941,3,69000
0,2018,28507,2,78300
0,2018,162741,2,59501
0,2021,158,2,159900
0,2021,5,3,173000
0,2018,169000,3,73999
0,2017,169000,3,59900
0,2021,6876,3,137900
0,2021,8374,3,137500
0,2018,183000,3,68990
0,2017,47000,3,65000
0,2017,58544,3,79500
0,2019,38000,2,39500
0,2017,22000,2,35900
0,2015,83000,2,23900
0,2018,43500,2,37900
0,2019,9350,2,32500
0,2015,53000,2,17900
0,2017,47000,2,34900
0,2008,183000,2,14999
0,2006,115000,2,12300
0,2009,147000,2,16500
0,2007,179065,2,10900
0,2008,150000,2,11500
0,2004,163105,2,11900
0,2007,191000,2,13900
0,2004,140000,2,6800
0,2008,229000,2,8990
0,2008,123489,2,14400
0,2005,197000,2,7900
0,2004,148000,2,6400
0,2004,285000,3,6700
0,2009,13998,2,14900
0,2007,199000,2,15900
0,2009,176267,2,11900
0,2003,202000,2,6400
0,2004,180000,2,8600
0,2007,242000,2,12000
0,2005,168000,3,7900
0,2006,165000,2,12900
0,2008,128660,2,14990
0,2009,209000,2,10900
0,2005,191000,2,7600
0,2003,124000,2,9900
0,2009,193000,0,13300
0,2009,189876,3,8900
0,2007,191500,2,14999
0,2006,162400,2,10400
0,2007,211000,2,4990
0,2006,250000,2,5999
0,2009,149000,2,10700
0,2003,99400,2,7950
0,2010,124000,2,11900
0,2004,190000,2,8990
0,2006,94000,2,6300
0,2004,121000,2,9700
0,2009,194277,3,13700
0,2004,100000,2,9900
0,2003,250347,2,8900
0,2007,130868,2,15900
0,2006,101000,2,9900
0,2008,149000,2,10900
0,2004,224000,2,9200
0,2009,181682,2,15900
0,2007,201000,2,12900
0,2009,168000,2,14900
0,2008,201850,3,10000
0,2005,164150,2,9800
0,2007,193000,2,10200
0,2009,169000,2,14900
0,2005,177638,2,6999
0,2008,164000,2,10800
0,2007,159000,2,11500
0,2006,141210,2,14800
0,2007,188915,2,11900
0,2008,131000,2,11900
0,2004,140000,2,10900
0,2004,190000,2,8200
0,2007,199000,2,12900
0,2005,171414,2,9750
0,2004,224000,3,7900
0,2007,170000,2,14333
0,2005,108000,2,10900
0,2008,120000,2,15200
0,2003,203208,3,6500
0,2008,291000,3,8900
0,2006,162000,2,10990
0,2007,236000,2,8200
0,2010,147277,2,12500
0,2006,159000,2,10900
0,2006,203275,2,9900
0,2006,117000,2,9900
0,2008,118470,2,12999
0,2004,102683,2,9999
0,2009,110000,2,12900
0,2004,220000,2,6999
0,2004,202113,2,7500
0,2007,206500,3,8400
0,2008,165211,2,13600
0,2005,225000,3,8700
0,2007,188754,2,12500
0,2013,110181,2,35500
0,2012,108325,2,33000
0,2010,195000,3,18550
0,2013,177000,2,24500
0,2013,64021,2,31500
0,2013,150000,3,28900
0,2013,116972,2,32900
0,2010,195000,3,18550
0,2015,49900,0,45500
0,2014,98900,2,24900
0,2010,150000,2,22950
0,2011,192660,2,20999
0,2012,199000,2,25900
0,2010,148096,2,24900
0,2012,144882,2,25900
0,2016,160000,3,31900
0,2014,106145,2,38500
0,2011,145312,2,26900
0,2010,182000,2,22900
0,2012,127000,2,31500
0,2010,217221,2,19900
0,2011,139712,2,23500
0,2012,150000,3,27900
0,2016,95180,0,42500
0,2010,153000,3,22999
0,2013,77000,2,29500
0,2017,189000,3,27500
0,2011,190000,2,21900
0,2012,193741,2,26900
0,2011,127500,2,24700
0,2010,212000,3,15800
0,2011,119000,2,20900
0,2011,181000,2,20900
0,2011,190000,3,21990
0,2014,147000,2,33300
0,2010,111300,2,24900
0,2011,203500,2,22900
0,2012,191000,2,26500
0,2010,141000,2,23900
0,2011,109700,2,28800
0,2010,211210,2,24800
0,2015,48000,2,39900
0,2010,228000,3,22500
0,2012,185724,2,26900
0,2015,92082,2,40000
0,2014,179000,3,27800
0,2012,112000,2,26900
0,2011,202000,3,20990
0,2011,150000,2,23500
0,2015,82000,2,36900
0,2010,184000,2,24900
0,2014,123000,2,38900
0,2016,84500,2,39500
0,2016,195512,0,31900
0,2010,144000,2,22800
0,2012,62000,2,26600
0,2015,60000,2,31500
0,2016,39357,2,36000
0,2010,165024,3,15900
0,2015,112000,2,32950
0,2014,150680,2,36500
0,2013,134000,2,27900
0,2013,105500,2,31900
0,2012,174000,2,23997
0,2010,116000,2,22000
0,2015,145000,0,33900
0,2013,158170,2,29800
0,2010,84000,2,25600
0,2012,106000,2,29900
0,2010,220000,2,19700
0,2010,198510,3,18000
0,2013,196000,0,26300
0,2014,122606,3,29900
0,2012,152146,0,25900
0,2011,172000,3,16300
0,2010,139000,2,19500
0,2015,43918,2,39900
0,2013,90794,0,26000
0,2012,209000,2,22999
0,2010,70293,2,27900
0,2011,139890,2,26900
0,2011,133000,2,23777
0,2010,193000,2,19900
0,2012,110000,2,27900
0,2010,149000,2,21800
0,2017,79000,2,42900
0,2015,111960,2,36900
0,2011,134000,2,24900
0,2015,197000,0,29500
0,2010,179000,2,25900
0,2016,56000,2,39900
0,2011,185000,3,18500
0,2011,176000,3,18500
0,2010,71000,2,28500
0,2010,188000,2,22800
0,2012,160000,2,25900
0,2011,133000,2,25900
0,2011,102632,2,25999
0,2010,176000,2,24680
0,2010,159250,2,23900
0,2014,155300,2,30900
0,2010,141940,2,24900
0,2012,163000,3,19400
0,2012,116000,2,24900
0,2017,88000,2,68900
0,2015,127276,3,51900
0,2017,127000,2,62900
0,2017,87250,3,56900
0,2015,123720,2,53900
0,2013,147000,3,39900
0,2017,34444,2,68500
0,2014,100000,2,44800
0,2021,1,2,118950
0,2015,127276,3,51900
0,2013,72646,2,49900
0,2013,147000,3,39900
0,2017,59147,2,67500
0,2013,198000,3,39900
0,2017,22412,2,77900
0,2014,102746,3,52900
0,2012,105958,2,37500
0,2017,24919,2,71000
0,2013,69565,2,51500
0,2013,46699,2,55900
0,2016,57590,2,62900
0,2013,66000,2,49000
0,2014,78000,2,56900
0,2014,114725,3,53900
0,2013,101572,2,46500
0,2015,93774,3,53900
0,2013,59323,2,47900
0,2013,200700,3,41900
0,2015,85000,2,57700
0,2015,168000,2,52900
0,2015,105440,3,56500
0,2017,39000,2,59900
0,2014,156560,0,52400
0,2012,83512,2,49000
0,2016,69600,2,58000
0,2015,201300,3,47800
0,2013,197000,3,45900
0,2014,209000,3,46950
0,2018,53000,2,67700
